unixtime,mouseX,mouseY,collision,mode,birdX,birdY
201710121518252331,949,310,0,mode0
201710121518252376,949,310,0,mode0
201710121518252401,1087,375,0,mode0
201710121518252426,1088,362,0,mode0
201710121518252454,1051,388,0,mode0
201710121518252482,1051,388,0,mode0
201710121518252510,1003,335,0,mode0
201710121518252547,1006,305,0,mode0
201710121518252569,1006,305,0,mode0
201710121518252594,895,199,1,mode0
201710121518262631,874,128,1,mode0
201710121518262661,901,140,1,mode0
201710121518262690,891,152,1,mode0
201710121518262710,878,154,1,mode0
201710121518262747,869,133,1,mode0
201710121518262783,859,120,1,mode0
201710121518262810,859,120,1,mode0
201710121518262851,859,120,1,mode0
201710121518262887,859,120,1,mode0
201710121518262939,844,120,1,mode0
201710121518262972,844,120,1,mode0
201710121518263006,844,120,1,mode0
201710121518263067,835,115,1,mode0
201710121518263095,835,115,1,mode0
201710121518263126,835,115,1,mode0
201710121518263156,835,115,1,mode0
201710121518263215,832,109,1,mode0
201710121518263240,832,109,1,mode0
201710121518263274,839,99,1,mode0
201710121518263305,839,99,1,mode0
201710121518263375,839,99,1,mode0
201710121518263499,847,96,1,mode0
201710121518263530,847,96,1,mode0
201710121518263565,847,96,1,mode0
201710121518263608,847,96,1,mode0
201710121518273642,1058,92,1,mode0
201710121518273676,1058,92,1,mode0
201710121518273706,1058,92,1,mode0
201710121518273769,1058,92,1,mode0
201710121518273798,1058,92,1,mode0
201710121518273824,1058,92,1,mode0
201710121518273852,1058,92,1,mode0
201710121518273904,895,157,1,mode0
201710121518273931,895,157,1,mode0
201710121518273958,895,157,1,mode0
201710121518273983,895,157,1,mode0
201710121518274016,900,143,1,mode0
201710121518274050,934,162,1,mode0
201710121518274080,951,150,1,mode0
201710121518274107,951,150,1,mode0
201710121518274131,951,150,1,mode0
201710121518274168,947,162,1,mode0
201710121518274197,952,169,1,mode0
201710121518274223,952,169,1,mode0
201710121518274246,952,175,1,mode0
201710121518274278,950,185,1,mode0
201710121518274302,950,185,1,mode0
201710121518274328,952,195,1,mode0
201710121518274351,952,201,1,mode0
201710121518274378,952,204,1,mode0
201710121518274405,952,204,1,mode0
201710121518274430,956,205,1,mode0
201710121518274458,965,210,1,mode0
201710121518274482,1186,205,1,mode0
201710121518274508,1217,231,1,mode0
201710121518274535,1208,244,1,mode0
