unixtime,mouseX,mouseY,collision,mode,birdX,birdY
201710121141588664,269,566,0,sin_mode,10,490
201710121141588684,266,564,0,sin_mode,10,490
201710121141588707,274,558,0,sin_mode,10,490
201710121141588731,539,750,0,sin_mode,10,490
201710121141588754,539,750,0,sin_mode,10,490
201710121141588776,539,750,0,sin_mode,10,490
201710121141588800,547,756,0,sin_mode,10,490
201710121141588824,453,693,0,sin_mode,10,490
201710121141588848,453,693,0,sin_mode,10,490
201710121141588871,453,693,0,sin_mode,10,490
201710121141588894,453,693,0,sin_mode,10,490
201710121141588923,453,693,0,sin_mode,10,490
201710121141588948,453,693,0,sin_mode,10,490
201710121141588972,453,693,0,sin_mode,10,490
201710121141589005,453,693,0,sin_mode,10,490
201710121141589031,453,693,0,sin_mode,10,490
201710121141589055,453,693,0,sin_mode,10,490
201710121141589082,453,693,0,sin_mode,10,490
201710121141589108,453,693,0,sin_mode,10,490
201710121141589135,453,693,0,sin_mode,10,490
201710121141589158,453,693,0,sin_mode,10,490
201710121141589183,453,693,0,sin_mode,10,490
201710121141589208,453,693,0,sin_mode,10,490
201710121141589236,453,693,0,sin_mode,10,490
201710121141589260,453,693,0,sin_mode,10,490
201710121141589285,453,693,0,sin_mode,10,490
201710121141589305,453,693,0,sin_mode,10,490
201710121141589330,453,693,0,sin_mode,10,490
201710121141589346,453,693,0,sin_mode,10,490
201710121141589369,453,693,0,sin_mode,10,490
201710121141589390,453,693,0,sin_mode,10,490
201710121141589410,453,693,0,sin_mode,10,490
201710121141589434,453,693,0,sin_mode,10,490
201710121141589457,453,693,0,sin_mode,10,490
201710121141589483,453,693,0,sin_mode,10,490
201710121141589510,453,693,0,sin_mode,10,490
201710121141589534,453,693,0,sin_mode,10,490
201710121141599557,453,693,0,sin_mode,10,490
201710121141599581,453,693,0,sin_mode,10,490
201710121141599607,453,693,0,sin_mode,10,490
201710121141599627,453,693,0,sin_mode,10,490
201710121141599644,453,693,0,sin_mode,10,490
201710121141599667,453,693,0,sin_mode,10,490
201710121141599683,453,693,0,sin_mode,10,490
201710121141599707,453,693,0,sin_mode,10,490
201710121141599728,453,693,0,sin_mode,10,490
201710121141599761,453,693,0,sin_mode,10,490
201710121141599786,453,693,0,sin_mode,10,490
201710121141599809,453,693,0,sin_mode,10,490
201710121141599837,453,693,0,sin_mode,10,490
201710121141599859,453,693,0,sin_mode,10,490
201710121141599880,453,693,0,sin_mode,10,490
201710121141599904,453,693,0,sin_mode,10,490
201710121141599928,453,693,0,sin_mode,10,490
201710121141599956,453,693,0,sin_mode,10,490
201710121141599983,453,693,0,sin_mode,10,490
2017101211415910006,453,693,0,sin_mode,10,490
2017101211415910028,453,693,0,sin_mode,10,490
2017101211415910052,453,693,0,sin_mode,10,490
2017101211415910072,453,693,0,sin_mode,10,490
2017101211415910093,453,693,0,sin_mode,10,490
2017101211415910115,453,693,0,sin_mode,10,490
2017101211415910140,453,693,0,sin_mode,10,490
2017101211415910164,453,693,0,sin_mode,10,490
2017101211415910184,453,693,0,sin_mode,10,490
2017101211415910208,453,693,0,sin_mode,10,490
2017101211415910232,453,693,0,sin_mode,10,490
2017101211415910248,453,693,0,sin_mode,10,490
2017101211415910273,453,693,0,sin_mode,10,490
2017101211415910297,453,693,0,sin_mode,10,490
2017101211415910324,453,693,0,sin_mode,10,490
2017101211415910351,453,693,0,sin_mode,10,490
2017101211415910376,453,693,0,sin_mode,10,490
2017101211415910394,453,693,0,sin_mode,10,490
2017101211415910411,453,693,0,sin_mode,10,490
2017101211415910443,453,693,0,sin_mode,10,490
2017101211415910468,453,693,0,sin_mode,10,490
2017101211415910492,453,693,0,sin_mode,10,490
2017101211415910517,453,693,0,sin_mode,10,490
2017101211420010547,453,693,0,sin_mode,10,490
2017101211420010572,453,693,0,sin_mode,10,490
2017101211420010596,453,693,0,sin_mode,10,490
2017101211420010623,453,693,0,sin_mode,10,490
2017101211420010651,453,693,0,sin_mode,10,490
2017101211420010676,453,693,0,sin_mode,10,490
2017101211420010700,453,693,0,sin_mode,10,490
2017101211420010724,453,693,0,sin_mode,10,490
2017101211420010753,453,693,0,sin_mode,10,490
2017101211420010779,453,693,0,sin_mode,10,490
2017101211420010805,453,693,0,sin_mode,10,490
2017101211420010835,453,693,0,sin_mode,10,490
2017101211420010858,453,693,0,sin_mode,10,490
2017101211420010881,453,693,0,sin_mode,10,490
2017101211420010906,453,693,0,sin_mode,10,490
2017101211420010935,453,693,0,sin_mode,10,490
2017101211420010961,453,693,0,sin_mode,10,490
2017101211420010985,453,693,0,sin_mode,10,490
2017101211420011010,453,693,0,sin_mode,10,490
2017101211420011037,453,693,0,sin_mode,10,490
2017101211420011062,453,693,0,sin_mode,10,490
2017101211420011088,453,693,0,sin_mode,10,490
2017101211420011112,453,693,0,sin_mode,10,490
2017101211420011140,453,693,0,sin_mode,10,490
2017101211420011167,453,693,0,sin_mode,10,490
2017101211420011192,453,693,0,sin_mode,10,490
2017101211420011216,453,693,0,sin_mode,10,490
2017101211420011236,453,693,0,sin_mode,10,490
2017101211420011257,453,693,0,sin_mode,10,490
2017101211420011277,453,693,0,sin_mode,10,490
2017101211420011297,453,693,0,sin_mode,10,490
2017101211420011315,453,693,0,sin_mode,10,490
2017101211420011341,453,693,0,sin_mode,10,490
2017101211420011364,453,693,0,sin_mode,10,490
2017101211420011381,453,693,0,sin_mode,10,490
2017101211420011406,453,693,0,sin_mode,10,490
2017101211420011431,453,693,0,sin_mode,10,490
2017101211420011457,453,693,0,sin_mode,10,490
2017101211420011481,453,693,0,sin_mode,10,490
2017101211420011504,453,693,0,sin_mode,10,490
2017101211420011528,453,693,0,sin_mode,10,490
2017101211420111551,453,693,0,sin_mode,10,490
2017101211420111579,453,693,0,sin_mode,10,490
2017101211420111604,453,693,0,sin_mode,10,490
2017101211420111646,453,693,0,sin_mode,10,490
2017101211420111672,453,693,0,sin_mode,10,490
2017101211420111698,453,693,0,sin_mode,10,490
2017101211420111725,453,693,0,sin_mode,10,490
2017101211420111760,453,693,0,sin_mode,10,490
2017101211420111784,453,693,0,sin_mode,10,490
2017101211420111809,453,693,0,sin_mode,10,490
2017101211420111835,453,693,0,sin_mode,10,490
2017101211420111867,453,693,0,sin_mode,10,490
2017101211420111893,453,693,0,sin_mode,10,490
2017101211420111914,453,693,0,sin_mode,10,490
2017101211420111939,437,704,0,sin_mode,10,490
2017101211420111966,437,704,0,sin_mode,10,490
2017101211420111989,437,704,0,sin_mode,10,490
2017101211420112013,437,704,0,sin_mode,10,490
2017101211420112037,437,704,0,sin_mode,10,490
2017101211420112067,437,704,0,sin_mode,10,490
2017101211420112097,437,704,0,sin_mode,10,490
2017101211420112123,437,704,0,sin_mode,10,490
2017101211420112150,437,704,0,sin_mode,10,490
2017101211420112176,437,704,0,sin_mode,10,490
2017101211420112202,437,704,0,sin_mode,10,490
2017101211420112225,437,704,0,sin_mode,10,490
2017101211420112246,437,704,0,sin_mode,10,490
2017101211420112271,437,704,0,sin_mode,10,490
2017101211420112294,437,704,0,sin_mode,10,490
2017101211420112317,437,704,0,sin_mode,10,490
2017101211420112340,437,704,0,sin_mode,10,490
2017101211420112365,437,704,0,sin_mode,10,490
2017101211420112391,437,704,0,sin_mode,10,490
2017101211420112415,437,704,0,sin_mode,10,490
2017101211420112438,437,704,0,sin_mode,10,490
2017101211420112466,437,704,0,sin_mode,10,490
2017101211420112492,437,704,0,sin_mode,10,490
2017101211420112515,437,704,0,sin_mode,10,490
2017101211420112539,437,704,0,sin_mode,10,490
2017101211420212567,437,704,0,sin_mode,10,490
2017101211420212592,437,704,0,sin_mode,10,490
2017101211420212616,437,704,0,sin_mode,10,490
2017101211420212640,437,704,0,sin_mode,10,490
2017101211420212667,437,704,0,sin_mode,10,490
2017101211420212693,437,704,0,sin_mode,10,490
2017101211420212715,437,704,0,sin_mode,10,490
2017101211420212739,437,704,0,sin_mode,10,490
2017101211420212756,437,704,0,sin_mode,10,490
2017101211420212779,437,704,0,sin_mode,10,490
2017101211420212799,437,704,0,sin_mode,10,490
2017101211420212820,437,704,0,sin_mode,10,490
2017101211420212837,437,704,0,sin_mode,10,490
2017101211420212861,437,704,0,sin_mode,10,490
2017101211420212882,437,704,0,sin_mode,10,490
2017101211420212902,437,704,0,sin_mode,10,490
2017101211420212925,437,704,0,sin_mode,10,490
2017101211420212950,437,704,0,sin_mode,10,490
2017101211420212982,371,732,0,sin_mode,10,490
2017101211420213007,371,732,0,sin_mode,10,490
2017101211420213030,362,751,0,sin_mode,10,490
2017101211420213048,362,751,0,sin_mode,10,490
2017101211420213070,362,751,0,sin_mode,10,490
2017101211420213092,362,751,0,sin_mode,10,490
2017101211420213116,362,751,0,sin_mode,10,490
2017101211420213140,362,751,0,sin_mode,10,490
2017101211420213170,362,751,0,sin_mode,10,490
2017101211420213193,362,751,0,sin_mode,10,490
2017101211420213217,393,764,0,sin_mode,10,490
2017101211420213242,393,764,0,sin_mode,10,490
2017101211420213266,379,757,0,sin_mode,10,490
2017101211420213291,172,739,0,sin_mode,10,490
2017101211420213312,582,357,0,sin_mode,10,490
2017101211420213335,582,357,0,sin_mode,10,490
2017101211420213357,582,357,0,sin_mode,10,490
2017101211420213382,582,357,0,sin_mode,10,490
2017101211420213406,582,357,0,sin_mode,10,490
2017101211420213429,582,357,0,sin_mode,10,490
2017101211420213456,582,357,0,sin_mode,10,490
2017101211420213480,582,357,0,sin_mode,10,490
2017101211420213504,582,357,0,sin_mode,10,490
2017101211420213527,582,357,0,sin_mode,10,490
2017101211420313564,582,357,0,sin_mode,10,490
2017101211420313589,582,357,0,sin_mode,10,490
2017101211420313612,582,357,0,sin_mode,10,490
2017101211420313642,582,357,0,sin_mode,10,490
2017101211420313668,582,357,0,sin_mode,10,490
2017101211420313697,582,357,0,sin_mode,10,490
2017101211420313723,582,357,0,sin_mode,10,490
2017101211420313752,582,357,0,sin_mode,10,490
2017101211420313778,582,357,0,sin_mode,10,490
2017101211420313802,582,357,0,sin_mode,10,490
2017101211420313827,582,357,0,sin_mode,10,490
2017101211420313861,582,357,0,sin_mode,10,490
2017101211420313885,582,357,0,sin_mode,10,490
2017101211420313909,582,357,0,sin_mode,10,490
2017101211420313932,649,596,0,sin_mode,10,490
2017101211420313955,545,547,0,sin_mode,10,490
2017101211420313972,545,547,0,sin_mode,10,490
2017101211420313993,545,547,0,sin_mode,10,490
2017101211420314012,545,547,0,sin_mode,10,490
2017101211420314034,576,625,0,sin_mode,10,490
2017101211420314056,588,656,0,sin_mode,10,490
2017101211420314080,588,656,0,sin_mode,10,490
2017101211420314099,588,656,0,sin_mode,10,490
2017101211420314123,588,656,0,sin_mode,10,490
2017101211420314150,728,825,0,sin_mode,10,490
2017101211420314177,728,825,0,sin_mode,10,490
2017101211420314201,728,825,0,sin_mode,10,490
2017101211420314226,767,590,0,sin_mode,10,490
2017101211420314254,744,651,0,sin_mode,10,490
2017101211420314277,744,651,0,sin_mode,10,490
2017101211420314299,744,651,0,sin_mode,10,490
2017101211420314314,744,651,0,sin_mode,10,490
2017101211420314339,744,651,0,sin_mode,10,490
2017101211420314367,744,651,0,sin_mode,10,490
2017101211420314391,744,651,0,sin_mode,10,490
2017101211420314407,744,651,0,sin_mode,10,490
2017101211420314429,744,651,0,sin_mode,10,490
2017101211420314450,744,651,0,sin_mode,10,490
2017101211420314474,744,651,0,sin_mode,10,490
2017101211420314497,689,676,0,sin_mode,10,490
2017101211420314513,689,676,0,sin_mode,10,490
2017101211420314534,689,676,0,sin_mode,10,490
2017101211420414556,644,681,0,sin_mode,10,490
2017101211420414585,644,681,0,sin_mode,10,490
2017101211420414612,644,681,0,sin_mode,10,490
2017101211420414635,644,681,0,sin_mode,10,490
2017101211420414659,644,681,0,sin_mode,10,490
2017101211420414677,644,681,0,sin_mode,10,490
2017101211420414697,644,681,0,sin_mode,10,490
2017101211420414716,644,681,0,sin_mode,10,490
2017101211420414739,644,681,0,sin_mode,10,490
2017101211420414764,644,681,0,sin_mode,10,490
2017101211420414786,644,681,0,sin_mode,10,490
2017101211420414810,644,681,0,sin_mode,10,490
2017101211420414832,644,681,0,sin_mode,10,490
2017101211420414858,644,681,0,sin_mode,10,490
2017101211420414887,644,681,0,sin_mode,10,490
2017101211420414914,644,681,0,sin_mode,10,490
2017101211420414939,644,681,0,sin_mode,10,490
2017101211420414962,644,681,0,sin_mode,10,490
2017101211420414996,644,681,0,sin_mode,10,490
2017101211420415020,644,681,0,sin_mode,10,490
2017101211420415046,644,681,0,sin_mode,10,490
2017101211420415070,644,681,0,sin_mode,10,490
2017101211420415104,644,681,0,sin_mode,10,490
2017101211420415138,644,681,0,sin_mode,10,490
2017101211420415165,644,681,0,sin_mode,10,490
2017101211420415192,644,681,0,sin_mode,10,490
2017101211420415218,644,681,0,sin_mode,10,490
2017101211420415242,644,681,0,sin_mode,10,490
2017101211420415267,644,681,0,sin_mode,10,490
2017101211420415291,644,681,0,sin_mode,10,490
2017101211420415317,644,681,0,sin_mode,10,490
2017101211420415343,644,681,0,sin_mode,10,490
2017101211420415369,644,681,0,sin_mode,10,490
2017101211420415393,644,681,0,sin_mode,10,490
2017101211420415418,644,681,0,sin_mode,10,490
2017101211420415444,644,681,0,sin_mode,10,490
2017101211420415468,644,681,0,sin_mode,10,490
2017101211420415493,644,681,0,sin_mode,10,490
2017101211420415516,644,681,0,sin_mode,10,490
2017101211420515548,644,681,0,sin_mode,10,490
2017101211420515571,644,681,0,sin_mode,10,490
2017101211420515596,644,681,0,sin_mode,10,490
2017101211420515620,644,681,0,sin_mode,10,490
2017101211420515644,644,681,0,sin_mode,10,490
2017101211420515667,644,681,0,sin_mode,10,490
2017101211420515689,644,681,0,sin_mode,10,490
2017101211420515710,644,681,0,sin_mode,10,490
2017101211420515735,644,681,0,sin_mode,10,490
2017101211420515759,644,681,0,sin_mode,10,490
2017101211420515781,644,681,0,sin_mode,10,490
2017101211420515805,644,681,0,sin_mode,10,490
2017101211420515829,644,681,0,sin_mode,10,490
2017101211420515858,644,681,0,sin_mode,10,490
2017101211420515881,644,681,0,sin_mode,10,490
2017101211420515905,644,681,0,sin_mode,10,490
2017101211420515929,644,681,0,sin_mode,10,490
2017101211420515954,644,681,0,sin_mode,10,490
2017101211420515977,644,681,0,sin_mode,10,490
2017101211420516001,644,681,0,sin_mode,10,490
2017101211420516026,644,681,0,sin_mode,10,490
2017101211420516054,644,681,0,sin_mode,10,490
2017101211420516077,644,681,0,sin_mode,10,490
2017101211420516103,644,681,0,sin_mode,10,490
2017101211420516130,644,681,0,sin_mode,10,490
2017101211420516154,644,681,0,sin_mode,10,490
2017101211420516180,644,681,0,sin_mode,10,490
2017101211420516204,644,681,0,sin_mode,10,490
2017101211420516233,644,681,0,sin_mode,10,490
2017101211420516257,644,681,0,sin_mode,10,490
2017101211420516275,644,681,0,sin_mode,10,490
2017101211420516300,366,692,0,sin_mode,10,490
2017101211420516319,366,692,0,sin_mode,10,490
2017101211420516337,366,692,0,sin_mode,10,490
2017101211420516359,366,692,0,sin_mode,10,490
2017101211420516375,418,754,0,sin_mode,10,490
2017101211420516399,418,754,0,sin_mode,10,490
2017101211420516422,418,754,0,sin_mode,10,490
2017101211420516447,418,754,0,sin_mode,10,490
2017101211420516470,420,758,0,sin_mode,10,490
2017101211420516493,420,758,0,sin_mode,10,490
2017101211420516517,420,758,0,sin_mode,10,490
2017101211420516539,420,758,0,sin_mode,10,490
2017101211420616562,402,745,0,sin_mode,10,490
2017101211420616579,402,745,0,sin_mode,10,490
2017101211420616603,397,746,0,sin_mode,10,490
2017101211420616626,397,746,0,sin_mode,10,490
2017101211420616649,363,708,0,sin_mode,10,490
2017101211420616672,383,731,0,sin_mode,10,490
2017101211420616696,383,731,0,sin_mode,10,490
