unixtime,mouseX,mouseY,collision,mode,birdX,birdY
201710101352185435,0,0,0,mode0
201710101352185505,858,1283,0,mode0
201710101352185552,858,1283,0,mode0
201710101352185606,858,1283,0,mode0
201710101352185652,858,1283,0,mode0
201710101352185698,858,1283,0,mode0
201710101352185736,858,1283,0,mode0
201710101352185780,858,1283,0,mode0
201710101352185839,858,1283,0,mode0
201710101352195884,858,1283,0,mode0
201710101352195923,858,1283,0,mode0
201710101352195985,858,1283,0,mode0
201710101352196023,858,1283,0,mode0
201710101352196072,858,1283,0,mode0
201710101352196117,858,1283,0,mode0
201710101352196202,858,1283,0,mode0
201710101352196264,858,1283,0,mode0
201710101352196333,858,1283,0,mode0
201710101352196385,858,1283,0,mode0
201710101352196454,858,1283,0,mode0
201710101352196535,858,1283,0,mode0
201710101352196587,858,1283,0,mode0
201710101352196636,858,1283,0,mode0
201710101352196719,858,1283,0,mode0
201710101352196790,858,1283,0,mode0
201710101352206889,858,1283,0,mode0
201710101352206966,858,1283,0,mode0
201710101352207048,858,1283,0,mode0
201710101352207096,507,514,0,mode0
201710101352207145,507,514,0,mode0
201710101352207184,507,514,0,mode0
201710101352207226,507,514,0,mode0
201710101352207266,507,514,0,mode0
201710101352207304,507,514,0,mode0
201710101352207362,507,514,0,mode0
201710101352207400,507,514,0,mode0
201710101352207439,507,514,0,mode0
201710101352207479,507,514,0,mode0
201710101352207517,507,514,0,mode0
201710101352207553,507,514,0,mode0
201710101352207590,507,514,0,mode0
201710101352207625,507,514,0,mode0
201710101352207655,507,514,0,mode0
201710101352207684,507,514,0,mode0
201710101352207708,507,514,0,mode0
201710101352207750,507,514,0,mode0
201710101352207787,507,514,0,mode0
201710101352207819,507,514,0,mode0
201710101352207852,507,514,0,mode0
201710101352217876,507,514,0,mode0
201710101352217915,507,514,0,mode0
201710101352217951,507,514,0,mode0
201710101352217987,507,514,0,mode0
201710101352218033,507,514,0,mode0
201710101352218067,507,514,0,mode0
201710101352218099,507,514,0,mode0
201710101352218136,507,514,0,mode0
201710101352218172,507,514,0,mode0
201710101352218204,507,514,0,mode0
201710101352218246,507,514,0,mode0
201710101352218283,507,514,0,mode0
201710101352218322,507,514,0,mode0
201710101352218360,507,514,0,mode0
201710101352218398,507,514,0,mode0
201710101352218436,507,514,0,mode0
201710101352218469,507,514,0,mode0
201710101352218498,507,514,0,mode0
201710101352218523,507,514,0,mode0
201710101352218549,507,514,0,mode0
201710101352218580,507,514,0,mode0
201710101352218609,507,514,0,mode0
201710101352218647,507,514,0,mode0
201710101352218683,507,514,0,mode0
201710101352218725,507,514,0,mode0
201710101352218763,507,514,0,mode0
201710101352218802,507,514,0,mode0
201710101352218838,507,514,0,mode0
201710101352228873,507,514,0,mode0
201710101352228904,507,514,0,mode0
201710101352228939,507,514,0,mode0
201710101352228975,507,514,0,mode0
201710101352229010,507,514,0,mode0
201710101352229042,507,514,0,mode0
201710101352229071,507,514,0,mode0
201710101352229106,507,514,0,mode0
201710101352229142,507,514,0,mode0
201710101352229179,507,514,0,mode0
201710101352229216,507,514,0,mode0
201710101352229251,507,514,0,mode0
201710101352229287,507,514,0,mode0
201710101352229324,507,514,0,mode0
201710101352229358,507,514,0,mode0
201710101352229394,507,514,0,mode0
201710101352229434,507,514,0,mode0
201710101352229471,507,514,0,mode0
201710101352229522,507,514,0,mode0
201710101352229561,507,514,0,mode0
201710101352229597,507,514,0,mode0
201710101352229634,507,514,0,mode0
201710101352229669,507,514,0,mode0
201710101352229705,507,514,0,mode0
201710101352229744,507,514,0,mode0
201710101352229781,507,514,0,mode0
201710101352229827,507,514,0,mode0
201710101352239869,507,514,0,mode0
201710101352239907,507,514,0,mode0
201710101352239955,507,514,0,mode0
201710101352239992,507,514,0,mode0
2017101013522310042,507,514,0,mode0
2017101013522310087,507,514,0,mode0
2017101013522310128,507,514,0,mode0
2017101013522310161,507,514,0,mode0
2017101013522310191,507,514,0,mode0
2017101013522310222,507,514,0,mode0
2017101013522310254,507,514,0,mode0
2017101013522310291,507,514,0,mode0
2017101013522310333,507,514,0,mode0
2017101013522310377,507,514,0,mode0
2017101013522310416,507,514,0,mode0
2017101013522310459,507,514,0,mode0
2017101013522310503,507,514,0,mode0
2017101013522310539,507,514,0,mode0
2017101013522310576,507,514,0,mode0
2017101013522310612,507,514,0,mode0
2017101013522310642,507,514,0,mode0
2017101013522310682,507,514,0,mode0
2017101013522310715,507,514,0,mode0
2017101013522310753,507,514,0,mode0
2017101013522310798,507,514,0,mode0
2017101013522310837,507,514,0,mode0
2017101013522410872,507,514,0,mode0
2017101013522410910,507,514,0,mode0
2017101013522410941,507,514,0,mode0
2017101013522410974,507,514,0,mode0
2017101013522411012,507,514,0,mode0
2017101013522411059,507,514,0,mode0
2017101013522411099,507,514,0,mode0
2017101013522411143,507,514,0,mode0
2017101013522411182,507,514,0,mode0
