unixtime,mouseX,mouseY,collision,mode,birdX,birdY
201710121400104247,893,475,0,mode0
201710121400104304,887,454,0,mode0
201710121400104324,887,454,0,mode0
201710121400104343,889,460,0,mode0
201710121400104371,888,462,0,mode0
201710121400104399,889,458,0,mode0
201710121400104426,889,458,0,mode0
201710121400104470,889,458,0,mode0
201710121400104503,887,459,0,mode0
201710121400104527,887,459,0,mode0
201710121400104551,890,454,0,mode0
201710121400104578,890,454,0,mode0
201710121400104618,890,457,0,mode0
201710121400104642,892,460,0,mode0
201710121400104665,892,459,0,mode0
201710121400104691,892,459,0,mode0
201710121400104708,892,459,0,mode0
201710121400104733,901,452,0,mode0
201710121400114759,1027,344,0,mode0
201710121400114794,1026,378,1,mode0
201710121400114823,1031,376,1,mode0
201710121400114854,1034,372,1,mode0
201710121400114895,1034,372,1,mode0
201710121400114943,1034,372,1,mode0
201710121400114976,1028,366,1,mode0
201710121400115002,1028,366,1,mode0
201710121400115033,1028,366,1,mode0
201710121400115087,1031,370,1,mode0
201710121400115113,1031,370,1,mode0
201710121400115140,1031,370,1,mode0
201710121400115186,1031,370,1,mode0
201710121400115263,1030,375,1,mode0
201710121400115293,1030,375,1,mode0
201710121400115329,1030,375,1,mode0
201710121400115365,1030,375,1,mode0
201710121400115428,1314,381,2,mode0
201710121400115462,1314,381,2,mode0
201710121400115488,1314,381,2,mode0
201710121400115513,1294,393,2,mode0
201710121400115558,1294,393,2,mode0
201710121400115589,1297,377,2,mode0
201710121400115617,1297,377,2,mode0
201710121400115671,1299,389,2,mode0
201710121400115696,1299,389,2,mode0
201710121400115720,1295,397,2,mode0
201710121400115744,1295,397,2,mode0
201710121400125781,1294,419,2,mode0
201710121400125811,1294,419,2,mode0
201710121400125841,1294,419,2,mode0
201710121400125868,1295,430,2,mode0
201710121400125897,1293,435,2,mode0
201710121400125927,1291,446,2,mode0
201710121400125951,1291,454,2,mode0
201710121400125974,1289,438,2,mode0
201710121400125993,1246,257,3,mode0
201710121400126018,1246,257,3,mode0
201710121400126043,1262,259,3,mode0
201710121400126062,1262,259,3,mode0
201710121400126083,1253,263,3,mode0
201710121400126100,1251,262,3,mode0
